# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416386401;32040.36;2.07;-31393.52
axle;60;1416386461;-8489.08;0.30;8496.25
axle;59;1416386521;-139.40;0.27;112.91
axle;60;1416386581;142.35;0.18;54.98
axle;60;1416386641;-1.67;0.17;8.92
axle;60;1416386701;-32069.97;0.20;696.62
axle;60;1416386761;13730.41;0.33;8.39
axle;60;1416386821;-10.07;0.18;5.30
axle;60;1416386881;-3.00;0.13;6.27
axle;60;1416386941;3837.94;0.13;8.38
axle;60;1416387001;-26283.88;0.18;20.66
axle;60;1416387061;22390.14;0.15;12.70
