# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416386401;sda;97.03;0.00;23425.52;241.43;4.03;41.52;0.31;2.97
axle;60;1416386461;sda;3.22;0.13;578.46;179.88;0.01;4.40;0.23;0.07
axle;59;1416386521;sda;3.75;0.00;740.14;197.38;0.01;3.78;0.29;0.11
axle;60;1416386581;sda;3.66;0.40;703.26;192.11;0.03;7.54;0.33;0.12
axle;60;1416386641;sda;0.62;0.00;48.70;78.92;0.00;0.11;0.11;0.01
axle;60;1416386701;sda;1.00;0.00;118.09;117.60;0.00;0.40;0.07;0.01
axle;60;1416386761;sda;1.13;0.27;121.05;106.94;0.00;0.94;0.12;0.01
axle;60;1416386821;sda;0.65;0.00;56.55;86.97;0.00;0.10;0.10;0.01
axle;60;1416386881;sda;0.62;0.00;43.87;71.14;0.00;0.00;0.00;0.00
axle;60;1416386941;sda;0.65;0.00;66.81;102.77;0.00;0.10;0.10;0.01
axle;60;1416387001;sda;0.78;0.00;99.80;127.15;0.00;0.09;0.09;0.01
axle;60;1416387061;sda;0.93;0.00;120.54;129.00;0.00;0.00;0.00;0.00
