# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416387794;sda;7.24;0.00;558.16;77.09;0.07;10.12;0.23;0.17
axle;59;1416387854;sda;5.05;0.00;674.34;133.65;0.02;3.52;0.17;0.09
axle;60;1416387914;sda;3.93;0.00;583.60;148.37;0.02;4.07;0.29;0.11
axle;60;1416387974;sda;4.56;0.00;597.40;131.08;0.02;4.18;0.19;0.09
axle;60;1416388034;sda;4.39;0.00;616.77;140.38;0.02;4.35;0.20;0.09
axle;60;1416388094;sda;4.40;0.00;620.54;141.05;0.02;4.09;0.23;0.10
axle;60;1416388154;sda;4.65;0.00;669.14;143.77;0.02;3.45;0.17;0.08
axle;60;1416388214;sda;5.02;0.00;719.32;143.36;0.02;4.70;0.20;0.10
