# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1416387794;0.00;0.00
axle;59;1416387854;0.00;0.00
axle;60;1416387914;0.00;0.00
axle;60;1416387974;0.00;0.00
axle;60;1416388034;0.00;0.00
axle;60;1416388094;0.00;0.00
axle;60;1416388154;0.00;0.00
axle;60;1416388214;0.00;0.00
