# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416387794;0.00;279.08;811344.78;0.00;62006.46;0.00;0.00;0.00;0.00
axle;59;1416387854;0.00;337.17;720448.17;0.00;48046.06;0.00;0.00;0.00;0.00
axle;60;1416387914;0.00;291.80;507068.65;0.00;51159.63;0.00;0.00;0.00;0.00
axle;60;1416387974;0.00;298.70;708838.98;0.00;77650.72;0.00;0.00;0.00;0.00
axle;60;1416388034;0.00;308.39;539381.69;0.00;40449.26;0.00;0.00;0.00;0.00
axle;60;1416388094;0.00;310.27;566561.59;0.00;56944.58;0.00;0.00;0.00;0.00
axle;60;1416388154;0.00;334.57;547462.10;0.00;42088.87;0.00;0.00;0.00;0.00
axle;60;1416388214;0.00;359.66;609678.05;0.00;42179.21;0.00;0.00;0.00;0.00
